mine_id,mine_name,latitude,longitude,date,rainfall_mm,temp_mean_c,temp_max_c,temp_min_c,relative_humidity_pct,wind_speed_m_s,solar_radiation_mj_m2_day
M06,Dongri Buzurg,21.547916,79.708333,2022-07-13,20.54,28.47,31.93,25.0,83.44,2.39,7.97
M06,Dongri Buzurg,21.547916,79.708333,2022-07-14,25.31,27.85,31.2,25.55,86.5,1.35,8.07
M06,Dongri Buzurg,21.547916,79.708333,2022-07-15,48.41,26.64,29.41,24.96,90.79,2.51,10.56
M06,Dongri Buzurg,21.547916,79.708333,2022-07-16,6.14,26.97,29.99,24.43,88.37,2.8,14.42
M06,Dongri Buzurg,21.547916,79.708333,2022-07-17,42.22,26.6,28.48,24.97,93.74,2.61,3.53
M06,Dongri Buzurg,21.547916,79.708333,2022-07-18,13.79,26.82,29.87,24.3,90.75,3.97,10.22
M06,Dongri Buzurg,21.547916,79.708333,2022-07-19,2.15,25.01,26.82,23.1,91.85,4.78,7.04
M06,Dongri Buzurg,21.547916,79.708333,2022-07-20,2.66,25.93,28.75,23.68,91.16,3.42,6.52
M06,Dongri Buzurg,21.547916,79.708333,2022-07-21,9.9,26.52,29.37,24.3,91.61,1.73,10.28
M06,Dongri Buzurg,21.547916,79.708333,2022-07-22,16.14,26.49,28.76,24.9,92.29,1.9,11.04
M06,Dongri Buzurg,21.547916,79.708333,2022-07-23,27.68,26.27,29.23,24.19,92.07,1.56,8.75
M06,Dongri Buzurg,21.547916,79.708333,2022-07-24,12.04,25.27,27.32,23.88,93.0,3.64,8.37
M06,Dongri Buzurg,21.547916,79.708333,2022-07-25,8.55,25.19,26.8,23.89,92.64,2.43,10.13
M06,Dongri Buzurg,21.547916,79.708333,2022-07-26,16.09,25.44,27.86,23.68,90.21,0.94,8.59
M06,Dongri Buzurg,21.547916,79.708333,2022-07-27,5.12,26.26,29.68,23.15,87.92,0.91,11.48
M06,Dongri Buzurg,21.547916,79.708333,2022-07-28,10.57,27.14,30.31,24.41,86.09,1.01,21.19
M06,Dongri Buzurg,21.547916,79.708333,2022-07-29,5.34,26.46,28.63,24.59,90.74,1.18,14.17
M06,Dongri Buzurg,21.547916,79.708333,2022-07-30,2.1,25.88,27.95,24.26,93.45,1.69,14.57
M06,Dongri Buzurg,21.547916,79.708333,2022-07-31,0.87,26.69,30.18,23.46,88.32,1.04,22.96
M06,Dongri Buzurg,21.547916,79.708333,2022-08-01,0.03,26.63,29.07,24.52,87.87,1.24,18.98
M06,Dongri Buzurg,21.547916,79.708333,2022-08-02,0.0,26.88,30.35,23.39,85.91,1.16,18.1
M06,Dongri Buzurg,21.547916,79.708333,2022-08-03,9.96,27.6,31.15,24.31,86.07,1.02,13.92
M06,Dongri Buzurg,21.547916,79.708333,2022-08-04,5.89,27.0,30.6,24.26,88.64,1.8,13.91
M06,Dongri Buzurg,21.547916,79.708333,2022-08-05,2.03,26.98,31.16,23.09,85.17,1.44,16.21
M06,Dongri Buzurg,21.547916,79.708333,2022-08-06,12.1,27.35,30.78,24.52,86.85,1.12,21.33
M06,Dongri Buzurg,21.547916,79.708333,2022-08-07,32.67,26.87,30.09,24.6,89.42,1.16,17.15
M06,Dongri Buzurg,21.547916,79.708333,2022-08-08,26.47,26.66,29.59,24.79,88.98,1.73,17.63
M06,Dongri Buzurg,21.547916,79.708333,2022-08-09,66.23,26.36,29.46,23.97,90.22,1.76,12.28
M06,Dongri Buzurg,21.547916,79.708333,2022-08-10,63.65,25.05,26.36,23.31,94.75,5.12,5.01
M06,Dongri Buzurg,21.547916,79.708333,2022-08-11,23.79,25.33,27.51,23.15,93.93,3.75,7.04
M06,Dongri Buzurg,21.547916,79.708333,2022-08-12,10.13,25.86,27.83,23.92,91.78,3.21,16.55
M06,Dongri Buzurg,21.547916,79.708333,2022-08-13,15.72,26.26,29.45,23.6,90.48,3.37,11.38
M06,Dongri Buzurg,21.547916,79.708333,2022-08-14,68.27,25.19,26.62,23.55,94.78,3.8,3.11
M06,Dongri Buzurg,21.547916,79.708333,2022-08-15,55.11,24.66,25.71,23.83,95.3,4.73,4.72
M06,Dongri Buzurg,21.547916,79.708333,2022-08-16,24.36,25.24,27.97,22.95,91.9,3.83,13.28
M06,Dongri Buzurg,21.547916,79.708333,2022-08-17,5.72,25.98,29.21,23.31,89.84,2.45,22.79
M06,Dongri Buzurg,21.547916,79.708333,2022-08-18,5.39,26.35,29.72,23.69,88.72,2.01,21.45
M06,Dongri Buzurg,21.547916,79.708333,2022-08-19,4.04,25.59,27.63,24.1,92.32,1.93,17.03
M06,Dongri Buzurg,21.547916,79.708333,2022-08-20,10.89,25.8,28.16,24.25,92.78,2.74,8.97
M06,Dongri Buzurg,21.547916,79.708333,2022-08-21,20.02,24.9,27.68,23.11,93.92,4.62,6.19
M06,Dongri Buzurg,21.547916,79.708333,2022-08-22,5.83,24.94,28.22,22.9,91.8,4.41,11.21
M06,Dongri Buzurg,21.547916,79.708333,2022-08-23,1.41,25.96,29.52,22.79,87.63,2.15,18.53
M06,Dongri Buzurg,21.547916,79.708333,2022-08-24,4.94,26.07,29.38,23.6,86.94,1.02,20.1
M06,Dongri Buzurg,21.547916,79.708333,2022-08-25,2.08,25.84,29.29,22.71,85.69,1.41,17.66
M06,Dongri Buzurg,21.547916,79.708333,2022-08-26,0.7,26.04,30.18,22.2,85.33,1.55,19.78
M06,Dongri Buzurg,21.547916,79.708333,2022-08-27,0.8,26.1,30.23,21.76,85.57,1.34,15.57
M06,Dongri Buzurg,21.547916,79.708333,2022-08-28,4.12,25.56,27.31,24.18,93.79,1.02,8.82
M06,Dongri Buzurg,21.547916,79.708333,2022-08-29,2.43,26.44,29.97,23.86,88.38,1.9,13.64
M06,Dongri Buzurg,21.547916,79.708333,2022-08-30,4.66,26.86,30.42,22.95,86.86,1.22,21.65
M06,Dongri Buzurg,21.547916,79.708333,2022-08-31,4.4,27.47,31.11,24.29,85.57,0.77,20.03
M06,Dongri Buzurg,21.547916,79.708333,2022-09-01,4.93,26.58,29.53,24.18,89.83,1.27,18.0
M06,Dongri Buzurg,21.547916,79.708333,2022-09-02,0.25,27.02,30.72,23.7,86.62,1.11,22.64
M06,Dongri Buzurg,21.547916,79.708333,2022-09-03,4.88,26.85,30.28,23.92,88.32,1.6,18.83
M06,Dongri Buzurg,21.547916,79.708333,2022-09-04,14.12,25.45,27.42,23.94,92.91,1.69,5.56
M06,Dongri Buzurg,21.547916,79.708333,2022-09-05,3.71,25.08,28.08,23.15,90.08,1.41,11.74
M06,Dongri Buzurg,21.547916,79.708333,2022-09-06,1.07,26.94,30.68,22.58,80.48,0.71,17.43
M06,Dongri Buzurg,21.547916,79.708333,2022-09-07,5.46,26.68,29.65,23.97,85.9,1.15,16.7
M06,Dongri Buzurg,21.547916,79.708333,2022-09-08,2.78,26.39,29.97,23.3,88.73,1.56,16.71
M06,Dongri Buzurg,21.547916,79.708333,2022-09-09,0.68,26.72,30.51,23.88,88.21,2.04,20.35
M06,Dongri Buzurg,21.547916,79.708333,2022-09-10,3.16,26.83,30.57,23.48,87.56,2.06,19.06
M06,Dongri Buzurg,21.547916,79.708333,2022-09-11,12.69,27.07,30.82,24.22,86.92,2.36,17.42
M06,Dongri Buzurg,21.547916,79.708333,2022-09-12,76.33,25.23,26.86,23.17,94.13,3.65,7.24
M06,Dongri Buzurg,21.547916,79.708333,2022-09-13,30.3,25.67,28.42,23.89,92.43,3.77,6.44
M06,Dongri Buzurg,21.547916,79.708333,2022-09-14,30.05,25.87,28.71,24.02,91.5,3.75,12.11
M06,Dongri Buzurg,21.547916,79.708333,2022-09-15,6.58,25.98,29.1,23.57,90.99,3.67,12.39
M06,Dongri Buzurg,21.547916,79.708333,2022-09-16,19.82,26.02,28.61,24.14,92.58,3.38,11.69
M06,Dongri Buzurg,21.547916,79.708333,2022-09-17,3.75,26.41,29.9,23.5,88.65,1.78,13.17
M06,Dongri Buzurg,21.547916,79.708333,2022-09-18,0.5,26.54,29.99,23.23,85.72,1.23,18.85
M06,Dongri Buzurg,21.547916,79.708333,2022-09-19,1.87,26.87,30.39,22.83,83.91,1.29,18.32
M06,Dongri Buzurg,21.547916,79.708333,2022-09-20,28.14,26.36,29.6,23.6,88.89,1.56,15.66
M06,Dongri Buzurg,21.547916,79.708333,2022-09-21,16.07,25.43,28.53,23.41,91.07,1.26,7.97
M06,Dongri Buzurg,21.547916,79.708333,2022-09-22,14.01,25.47,28.42,23.23,92.85,1.97,6.3
M06,Dongri Buzurg,21.547916,79.708333,2022-09-23,6.21,24.59,27.6,22.52,90.85,2.33,14.01
M06,Dongri Buzurg,21.547916,79.708333,2022-09-24,0.07,24.57,28.37,21.29,89.45,1.98,7.94
M06,Dongri Buzurg,21.547916,79.708333,2022-09-25,1.2,25.31,29.17,22.1,85.67,1.13,12.97
M06,Dongri Buzurg,21.547916,79.708333,2022-09-26,0.19,25.19,28.68,21.68,87.29,1.33,19.31
M06,Dongri Buzurg,21.547916,79.708333,2022-09-27,1.46,26.26,29.59,22.91,84.83,1.29,18.8
M06,Dongri Buzurg,21.547916,79.708333,2022-09-28,3.01,25.97,29.74,22.59,85.59,1.53,16.09
M06,Dongri Buzurg,21.547916,79.708333,2022-09-29,1.17,25.58,30.02,21.45,84.13,1.59,21.4
M06,Dongri Buzurg,21.547916,79.708333,2022-09-30,0.01,25.39,30.03,21.17,82.67,1.62,20.88
M06,Dongri Buzurg,21.547916,79.708333,2022-10-01,0.03,25.61,30.52,20.99,83.26,1.46,21.4
M06,Dongri Buzurg,21.547916,79.708333,2022-10-02,0.0,25.37,30.14,21.17,85.11,2.0,21.92
M06,Dongri Buzurg,21.547916,79.708333,2022-10-03,0.0,25.12,29.81,20.65,85.15,2.0,20.58
M06,Dongri Buzurg,21.547916,79.708333,2022-10-04,1.79,24.78,28.44,21.66,88.79,1.55,9.47
M06,Dongri Buzurg,21.547916,79.708333,2022-10-05,2.41,25.35,29.07,22.45,90.04,2.05,11.21
M06,Dongri Buzurg,21.547916,79.708333,2022-10-06,4.62,25.79,29.18,23.02,89.12,2.67,16.08
M06,Dongri Buzurg,21.547916,79.708333,2022-10-07,4.66,25.67,29.22,22.84,88.45,2.66,13.33
M06,Dongri Buzurg,21.547916,79.708333,2022-10-08,1.36,25.62,29.31,22.69,88.09,2.07,15.85
M06,Dongri Buzurg,21.547916,79.708333,2022-10-09,1.22,25.75,29.69,22.75,88.18,1.59,17.29
M06,Dongri Buzurg,21.547916,79.708333,2022-10-10,8.47,25.15,28.14,23.4,90.7,1.66,17.15
M06,Dongri Buzurg,21.547916,79.708333,2022-10-11,36.54,24.71,26.98,22.98,91.48,1.71,8.54
M06,Dongri Buzurg,21.547916,79.708333,2022-10-12,5.47,24.91,27.74,21.87,87.2,0.99,15.46
M06,Dongri Buzurg,21.547916,79.708333,2022-10-13,8.22,25.32,29.37,21.19,84.68,0.82,17.1
M06,Dongri Buzurg,21.547916,79.708333,2022-10-14,0.95,24.94,29.03,21.82,86.0,1.49,18.98
M06,Dongri Buzurg,21.547916,79.708333,2022-10-15,0.95,24.37,28.99,20.18,85.93,1.77,19.75
M06,Dongri Buzurg,21.547916,79.708333,2022-10-16,2.37,24.96,29.03,21.64,88.07,1.56,14.43
M06,Dongri Buzurg,21.547916,79.708333,2022-10-17,12.04,25.41,29.6,21.31,85.11,0.93,16.68
M06,Dongri Buzurg,21.547916,79.708333,2022-10-18,4.33,24.92,28.9,21.32,85.63,0.77,15.66
M06,Dongri Buzurg,21.547916,79.708333,2022-10-19,0.06,24.17,28.53,20.92,86.91,1.63,19.8
M06,Dongri Buzurg,21.547916,79.708333,2022-10-20,0.0,23.11,28.5,18.99,85.68,1.68,20.35
M06,Dongri Buzurg,21.547916,79.708333,2022-10-21,0.0,21.55,27.32,16.66,76.06,1.64,20.46
M06,Dongri Buzurg,21.547916,79.708333,2022-10-22,0.0,21.08,27.67,15.15,82.14,1.71,21.07
M06,Dongri Buzurg,21.547916,79.708333,2022-10-23,0.0,20.38,26.79,15.19,83.52,1.9,19.16
M06,Dongri Buzurg,21.547916,79.708333,2022-10-24,0.0,19.82,26.08,14.39,80.97,1.96,20.3
M06,Dongri Buzurg,21.547916,79.708333,2022-10-25,0.0,21.24,27.09,14.2,68.5,0.86,20.31
M06,Dongri Buzurg,21.547916,79.708333,2022-10-26,0.0,21.26,27.0,15.37,67.72,0.94,20.38
M06,Dongri Buzurg,21.547916,79.708333,2022-10-27,0.0,21.46,27.47,15.82,65.63,0.68,20.29
M06,Dongri Buzurg,21.547916,79.708333,2022-10-28,0.0,21.51,27.12,16.0,64.38,0.64,20.34
M06,Dongri Buzurg,21.547916,79.708333,2022-10-29,0.0,21.18,27.1,15.86,70.83,0.85,19.78
M06,Dongri Buzurg,21.547916,79.708333,2022-10-30,0.0,20.36,26.67,14.73,77.8,1.15,18.66
M06,Dongri Buzurg,21.547916,79.708333,2022-10-31,0.0,19.43,25.61,13.55,75.16,1.3,17.88
M06,Dongri Buzurg,21.547916,79.708333,2022-11-01,0.0,20.12,26.27,13.27,77.42,1.2,19.47
M06,Dongri Buzurg,21.547916,79.708333,2022-11-02,0.0,20.66,26.36,14.2,74.91,1.13,19.96
M06,Dongri Buzurg,21.547916,79.708333,2022-11-03,0.0,21.0,27.11,14.61,72.97,1.0,19.56
M06,Dongri Buzurg,21.547916,79.708333,2022-11-04,0.0,20.96,26.92,14.52,71.1,0.75,18.68
M06,Dongri Buzurg,21.547916,79.708333,2022-11-05,0.0,21.76,27.94,15.76,71.21,0.52,17.66
M06,Dongri Buzurg,21.547916,79.708333,2022-11-06,0.0,22.47,28.04,17.27,75.01,0.52,17.98
M06,Dongri Buzurg,21.547916,79.708333,2022-11-07,0.0,21.62,27.82,16.16,80.33,1.05,18.24
M06,Dongri Buzurg,21.547916,79.708333,2022-11-08,0.0,20.76,27.3,15.75,80.86,1.26,18.87
M06,Dongri Buzurg,21.547916,79.708333,2022-11-09,0.0,20.29,26.54,14.71,80.89,1.32,17.51
M06,Dongri Buzurg,21.547916,79.708333,2022-11-10,0.0,20.41,26.71,14.66,81.13,1.25,16.52
M06,Dongri Buzurg,21.547916,79.708333,2022-11-11,0.0,20.73,27.34,14.93,82.37,1.23,15.82
M06,Dongri Buzurg,21.547916,79.708333,2022-11-12,0.0,20.26,26.52,15.2,80.76,1.15,16.11
M06,Dongri Buzurg,21.547916,79.708333,2022-11-13,0.0,19.03,25.85,13.44,71.93,1.46,17.47
M06,Dongri Buzurg,21.547916,79.708333,2022-11-14,0.0,18.67,25.76,12.05,69.11,1.21,18.57
M06,Dongri Buzurg,21.547916,79.708333,2022-11-15,0.0,19.71,26.31,12.64,63.92,0.76,18.88
M06,Dongri Buzurg,21.547916,79.708333,2022-11-16,0.0,20.04,26.53,12.52,61.72,0.68,17.97
M06,Dongri Buzurg,21.547916,79.708333,2022-11-17,0.0,18.99,26.58,12.4,70.26,1.51,17.1
M06,Dongri Buzurg,21.547916,79.708333,2022-11-18,0.0,18.3,25.79,12.94,71.99,1.68,17.88
M06,Dongri Buzurg,21.547916,79.708333,2022-11-19,0.0,16.8,24.77,10.81,67.21,1.52,18.31
M06,Dongri Buzurg,21.547916,79.708333,2022-11-20,0.0,17.19,25.05,9.6,67.74,1.01,17.78
M06,Dongri Buzurg,21.547916,79.708333,2022-11-21,0.0,18.41,26.76,10.63,69.04,1.19,16.32
M06,Dongri Buzurg,21.547916,79.708333,2022-11-22,0.0,19.14,27.39,11.88,70.18,1.32,17.42
M06,Dongri Buzurg,21.547916,79.708333,2022-11-23,0.0,19.89,27.92,13.67,70.9,1.41,16.98
M06,Dongri Buzurg,21.547916,79.708333,2022-11-24,0.0,19.4,27.59,13.52,67.54,1.39,17.47
M06,Dongri Buzurg,21.547916,79.708333,2022-11-25,0.0,18.79,27.27,12.14,67.26,1.33,18.04
M06,Dongri Buzurg,21.547916,79.708333,2022-11-26,0.0,18.23,26.38,10.9,61.89,0.9,18.23
M06,Dongri Buzurg,21.547916,79.708333,2022-11-27,0.0,18.61,26.78,10.39,55.84,0.82,17.88
M06,Dongri Buzurg,21.547916,79.708333,2022-11-28,0.0,19.33,27.42,11.32,56.73,0.71,17.29
M06,Dongri Buzurg,21.547916,79.708333,2022-11-29,0.0,18.99,27.64,11.38,63.99,0.92,16.37
M06,Dongri Buzurg,21.547916,79.708333,2022-11-30,0.0,18.75,27.04,12.02,67.56,1.25,14.84
M06,Dongri Buzurg,21.547916,79.708333,2022-12-01,0.0,19.53,27.21,11.97,64.89,1.03,14.84
M06,Dongri Buzurg,21.547916,79.708333,2022-12-02,0.0,20.29,28.0,13.01,68.39,1.11,14.76
M06,Dongri Buzurg,21.547916,79.708333,2022-12-03,0.0,20.68,27.93,13.89,69.11,0.79,14.39
M06,Dongri Buzurg,21.547916,79.708333,2022-12-04,0.0,20.16,28.22,13.34,72.86,0.98,14.57
M06,Dongri Buzurg,21.547916,79.708333,2022-12-05,0.0,19.95,28.47,14.55,74.5,1.45,14.95
M06,Dongri Buzurg,21.547916,79.708333,2022-12-06,0.0,19.1,27.97,12.69,71.73,1.57,14.78
M06,Dongri Buzurg,21.547916,79.708333,2022-12-07,0.0,17.57,26.38,12.15,62.85,2.06,14.86
M06,Dongri Buzurg,21.547916,79.708333,2022-12-08,0.0,16.49,26.65,9.69,60.27,2.04,13.75
M06,Dongri Buzurg,21.547916,79.708333,2022-12-09,0.0,16.85,26.82,9.71,59.48,1.84,16.99
M06,Dongri Buzurg,21.547916,79.708333,2022-12-10,0.0,18.91,29.2,11.23,64.42,1.68,14.55
M06,Dongri Buzurg,21.547916,79.708333,2022-12-11,0.0,20.91,29.47,14.18,68.27,1.9,12.37
M06,Dongri Buzurg,21.547916,79.708333,2022-12-12,0.12,22.59,30.16,17.2,67.17,1.5,11.27
M06,Dongri Buzurg,21.547916,79.708333,2022-12-13,0.08,22.11,30.13,16.21,64.9,1.28,9.8
M06,Dongri Buzurg,21.547916,79.708333,2022-12-14,0.9,22.59,30.65,17.03,65.92,1.3,14.73
M06,Dongri Buzurg,21.547916,79.708333,2022-12-15,0.12,22.62,30.02,16.32,66.94,1.03,13.75
M06,Dongri Buzurg,21.547916,79.708333,2022-12-16,0.34,21.97,29.66,16.02,70.85,1.25,15.36
M06,Dongri Buzurg,21.547916,79.708333,2022-12-17,0.11,19.87,29.34,13.65,59.44,1.81,17.55
M06,Dongri Buzurg,21.547916,79.708333,2022-12-18,0.0,18.89,28.86,10.96,54.5,1.31,17.84
M06,Dongri Buzurg,21.547916,79.708333,2022-12-19,0.0,18.8,28.58,10.71,57.61,0.95,17.01
M06,Dongri Buzurg,21.547916,79.708333,2022-12-20,0.0,19.52,29.73,11.93,55.11,1.37,15.96
M06,Dongri Buzurg,21.547916,79.708333,2022-12-21,0.0,19.67,29.68,12.35,58.68,1.28,16.8
M06,Dongri Buzurg,21.547916,79.708333,2022-12-22,0.0,20.09,30.41,12.42,57.53,1.01,16.93
M06,Dongri Buzurg,21.547916,79.708333,2022-12-23,0.0,20.4,30.54,13.16,57.52,1.46,16.53
M06,Dongri Buzurg,21.547916,79.708333,2022-12-24,0.0,21.03,30.15,12.67,60.07,1.67,15.33
M06,Dongri Buzurg,21.547916,79.708333,2022-12-25,0.0,21.25,29.75,14.42,61.68,1.1,13.79
M06,Dongri Buzurg,21.547916,79.708333,2022-12-26,0.0,21.66,29.94,14.0,59.74,1.36,14.2
M06,Dongri Buzurg,21.547916,79.708333,2022-12-27,0.0,21.72,29.73,14.93,63.11,1.42,12.29
M06,Dongri Buzurg,21.547916,79.708333,2022-12-28,0.0,20.28,29.69,14.17,53.46,2.03,15.32
M06,Dongri Buzurg,21.547916,79.708333,2022-12-29,0.0,19.47,29.26,10.91,41.03,1.29,17.32
M06,Dongri Buzurg,21.547916,79.708333,2022-12-30,0.0,20.45,30.15,11.73,49.64,1.17,16.91
M06,Dongri Buzurg,21.547916,79.708333,2022-12-31,0.0,20.81,30.21,13.56,51.07,1.69,17.08
M06,Dongri Buzurg,21.547916,79.708333,2023-01-01,0.0,19.28,28.64,12.09,52.97,1.71,15.25
M06,Dongri Buzurg,21.547916,79.708333,2023-01-02,0.0,18.95,28.24,11.46,55.34,1.28,15.17
M06,Dongri Buzurg,21.547916,79.708333,2023-01-03,0.01,18.94,27.45,11.57,61.16,1.22,11.83
M06,Dongri Buzurg,21.547916,79.708333,2023-01-04,0.85,18.25,25.23,12.6,71.12,1.75,2.94
M06,Dongri Buzurg,21.547916,79.708333,2023-01-05,0.68,17.76,23.78,13.32,70.83,1.78,4.02
M06,Dongri Buzurg,21.547916,79.708333,2023-01-06,0.0,18.18,27.48,11.65,52.67,1.86,14.34
M06,Dongri Buzurg,21.547916,79.708333,2023-01-07,0.0,15.64,26.7,6.62,34.35,1.84,18.46
M06,Dongri Buzurg,21.547916,79.708333,2023-01-08,0.0,15.86,26.97,6.24,34.59,1.39,18.97
M06,Dongri Buzurg,21.547916,79.708333,2023-01-09,0.0,18.09,29.45,7.88,35.42,1.23,18.63
M06,Dongri Buzurg,21.547916,79.708333,2023-01-10,0.0,19.11,30.45,9.4,38.78,1.24,18.02
M06,Dongri Buzurg,21.547916,79.708333,2023-01-11,0.0,19.33,29.87,10.09,37.91,1.5,18.36
M06,Dongri Buzurg,21.547916,79.708333,2023-01-12,0.0,19.46,29.52,11.75,42.12,1.52,17.85
M06,Dongri Buzurg,21.547916,79.708333,2023-01-13,0.0,19.87,29.77,12.04,41.98,1.54,17.94
M06,Dongri Buzurg,21.547916,79.708333,2023-01-14,0.0,20.27,29.33,12.64,49.58,1.53,17.37
M06,Dongri Buzurg,21.547916,79.708333,2023-01-15,0.0,18.46,27.98,11.12,49.72,2.17,17.2
M06,Dongri Buzurg,21.547916,79.708333,2023-01-16,0.0,19.05,28.7,10.62,45.81,1.65,13.3
M06,Dongri Buzurg,21.547916,79.708333,2023-01-17,0.0,19.56,28.62,11.69,53.44,1.49,13.82
M06,Dongri Buzurg,21.547916,79.708333,2023-01-18,0.0,19.47,28.59,11.45,47.67,1.5,15.26
M06,Dongri Buzurg,21.547916,79.708333,2023-01-19,0.0,19.75,29.09,12.07,61.37,1.32,15.09
M06,Dongri Buzurg,21.547916,79.708333,2023-01-20,0.0,20.81,29.91,13.1,60.6,2.03,15.23
M06,Dongri Buzurg,21.547916,79.708333,2023-01-21,0.0,22.04,30.37,14.5,57.43,1.52,15.42
M06,Dongri Buzurg,21.547916,79.708333,2023-01-22,0.0,21.86,30.37,14.7,53.4,1.83,15.97
M06,Dongri Buzurg,21.547916,79.708333,2023-01-23,0.0,21.63,31.21,13.87,47.58,1.88,16.25
M06,Dongri Buzurg,21.547916,79.708333,2023-01-24,0.0,22.29,31.2,14.47,47.2,2.06,16.54
M06,Dongri Buzurg,21.547916,79.708333,2023-01-25,0.0,22.79,31.79,15.4,45.85,2.15,16.65
M06,Dongri Buzurg,21.547916,79.708333,2023-01-26,0.0,22.37,31.34,13.81,44.75,1.18,17.59
M06,Dongri Buzurg,21.547916,79.708333,2023-01-27,0.0,22.93,32.12,14.89,48.88,1.75,15.78
M06,Dongri Buzurg,21.547916,79.708333,2023-01-28,0.0,23.02,32.14,15.36,50.66,1.38,17.17
M06,Dongri Buzurg,21.547916,79.708333,2023-01-29,0.0,23.17,31.47,15.89,50.26,2.42,16.11
M06,Dongri Buzurg,21.547916,79.708333,2023-01-30,0.03,24.54,32.14,17.08,48.78,1.69,14.2
M06,Dongri Buzurg,21.547916,79.708333,2023-01-31,0.01,24.36,31.94,17.63,44.3,2.11,14.37
M06,Dongri Buzurg,21.547916,79.708333,2023-02-01,0.0,20.91,30.04,14.52,38.55,3.03,18.72
M06,Dongri Buzurg,21.547916,79.708333,2023-02-02,0.0,19.38,30.5,10.17,24.27,2.16,21.95
M06,Dongri Buzurg,21.547916,79.708333,2023-02-03,0.0,20.44,31.79,9.98,21.49,1.32,21.87
M06,Dongri Buzurg,21.547916,79.708333,2023-02-04,0.0,21.06,32.29,10.37,22.57,1.36,21.29
M06,Dongri Buzurg,21.547916,79.708333,2023-02-05,0.0,21.75,32.55,11.19,20.87,1.33,21.58
M06,Dongri Buzurg,21.547916,79.708333,2023-02-06,0.0,22.4,32.99,11.92,25.62,1.49,20.68
M06,Dongri Buzurg,21.547916,79.708333,2023-02-07,0.0,22.93,33.06,14.34,24.91,1.51,20.31
M06,Dongri Buzurg,21.547916,79.708333,2023-02-08,0.0,22.11,32.95,13.05,26.52,2.18,21.51
M06,Dongri Buzurg,21.547916,79.708333,2023-02-09,0.0,23.34,33.81,12.77,21.3,1.4,21.74
M06,Dongri Buzurg,21.547916,79.708333,2023-02-10,0.0,24.12,35.06,13.79,20.23,1.27,21.74
M06,Dongri Buzurg,21.547916,79.708333,2023-02-11,0.0,24.74,35.2,17.2,21.42,1.77,21.89
M06,Dongri Buzurg,21.547916,79.708333,2023-02-12,0.0,23.14,33.64,15.17,29.33,2.97,21.84
M06,Dongri Buzurg,21.547916,79.708333,2023-02-13,0.0,21.53,33.09,12.47,18.14,2.58,22.29
M06,Dongri Buzurg,21.547916,79.708333,2023-02-14,0.0,21.9,33.73,11.49,16.02,2.2,22.56
M06,Dongri Buzurg,21.547916,79.708333,2023-02-15,0.0,23.27,34.91,13.69,20.51,2.4,22.16
M06,Dongri Buzurg,21.547916,79.708333,2023-02-16,0.0,24.66,36.66,14.23,23.02,2.64,22.3
M06,Dongri Buzurg,21.547916,79.708333,2023-02-17,0.0,23.82,33.96,14.61,31.25,2.07,20.1
M06,Dongri Buzurg,21.547916,79.708333,2023-02-18,0.0,24.51,34.35,15.32,30.64,1.37,20.53
M06,Dongri Buzurg,21.547916,79.708333,2023-02-19,0.0,24.77,35.8,15.48,26.56,1.74,21.96
M06,Dongri Buzurg,21.547916,79.708333,2023-02-20,0.0,25.78,36.48,14.88,21.13,1.42,22.86
M06,Dongri Buzurg,21.547916,79.708333,2023-02-21,0.0,26.93,36.93,19.89,16.75,1.49,22.93
M06,Dongri Buzurg,21.547916,79.708333,2023-02-22,0.0,25.88,37.11,15.51,13.0,2.08,21.25
M06,Dongri Buzurg,21.547916,79.708333,2023-02-23,0.0,26.51,36.83,16.15,16.41,1.52,20.87
M06,Dongri Buzurg,21.547916,79.708333,2023-02-24,0.0,26.54,36.39,16.5,19.6,1.47,23.09
M06,Dongri Buzurg,21.547916,79.708333,2023-02-25,0.0,26.06,36.01,16.14,20.99,1.34,23.03
M06,Dongri Buzurg,21.547916,79.708333,2023-02-26,0.0,25.96,35.28,16.18,23.94,1.63,22.18
M06,Dongri Buzurg,21.547916,79.708333,2023-02-27,0.0,26.11,35.17,16.67,25.4,1.65,20.76
M06,Dongri Buzurg,21.547916,79.708333,2023-02-28,0.0,26.78,35.52,17.09,28.25,1.4,19.08
M06,Dongri Buzurg,21.547916,79.708333,2023-03-01,0.0,27.36,35.62,18.22,27.02,1.16,17.27
M06,Dongri Buzurg,21.547916,79.708333,2023-03-02,0.0,28.54,35.93,20.51,26.43,0.88,17.4
M06,Dongri Buzurg,21.547916,79.708333,2023-03-03,0.0,28.51,36.83,20.73,28.11,1.3,18.73
M06,Dongri Buzurg,21.547916,79.708333,2023-03-04,0.0,28.29,37.2,18.94,24.72,1.07,20.88
M06,Dongri Buzurg,21.547916,79.708333,2023-03-05,0.0,27.99,36.84,18.57,21.53,1.18,17.91
M06,Dongri Buzurg,21.547916,79.708333,2023-03-06,0.0,27.95,35.66,19.5,24.18,1.32,18.37
M06,Dongri Buzurg,21.547916,79.708333,2023-03-07,0.07,26.84,34.93,19.33,24.93,1.36,13.18
M06,Dongri Buzurg,21.547916,79.708333,2023-03-08,0.14,26.97,35.45,19.34,25.22,1.71,23.41
